Entity,Code,Year,Oil consumption - TWh
Turkmenistan,TKM,1995,28.27877
Turkmenistan,TKM,1996,38.142937
Turkmenistan,TKM,1997,39.10062
Turkmenistan,TKM,1998,37.345898
Turkmenistan,TKM,1999,30.962416
Turkmenistan,TKM,2000,58.658604
Turkmenistan,TKM,2001,46.71169
Turkmenistan,TKM,2002,55.35714
Turkmenistan,TKM,2003,51.781166
Turkmenistan,TKM,2004,72.59852
Turkmenistan,TKM,2005,58.77116
Turkmenistan,TKM,2006,60.105183
Turkmenistan,TKM,2007,54.302277
Turkmenistan,TKM,2008,75.97854
Turkmenistan,TKM,2009,55.497684
Turkmenistan,TKM,2010,64.037384
Turkmenistan,TKM,2011,59.614662
Turkmenistan,TKM,2012,86.17621
Turkmenistan,TKM,2013,74.325294
Turkmenistan,TKM,2014,84.05571
Turkmenistan,TKM,2015,68.36242
Turkmenistan,TKM,2016,97.487724
Turkmenistan,TKM,2017,75.959015
Turkmenistan,TKM,2018,81.45767
Turkmenistan,TKM,2019,73.18048
Turkmenistan,TKM,2020,101.7023
Turkmenistan,TKM,2021,86.91435
Turkmenistan,TKM,2022,96.37978
Turkmenistan,TKM,2023,85.46738
Turkmenistan,TKM,2024,85.90749
Ukraine,UKR,1985,759.8965
Ukraine,UKR,1986,762.5025
Ukraine,UKR,1987,792.7689
Ukraine,UKR,1988,728.00604
Ukraine,UKR,1989,695.8076
Ukraine,UKR,1990,771.84216
Ukraine,UKR,1991,739.8972
Ukraine,UKR,1992,474.0513
Ukraine,UKR,1993,341.12875
Ukraine,UKR,1994,294.87924
Ukraine,UKR,1995,305.8107
Ukraine,UKR,1996,189.81409
Ukraine,UKR,1997,219.58102
Ukraine,UKR,1998,200.8744
Ukraine,UKR,1999,151.31075
Ukraine,UKR,2000,142.37785
Ukraine,UKR,2001,157.05496
Ukraine,UKR,2002,159.51822
Ukraine,UKR,2003,165.02756
Ukraine,UKR,2004,165.99037
Ukraine,UKR,2005,170.23021
Ukraine,UKR,2006,174.57892
Ukraine,UKR,2007,180.38002
Ukraine,UKR,2008,172.89476
Ukraine,UKR,2009,168.17966
Ukraine,UKR,2010,161.75578
Ukraine,UKR,2011,161.0955
Ukraine,UKR,2012,159.76318
Ukraine,UKR,2013,151.43329
Ukraine,UKR,2014,133.5871
Ukraine,UKR,2015,119.473564
Ukraine,UKR,2016,125.16151
Ukraine,UKR,2017,125.789345
Ukraine,UKR,2018,130.70653
Ukraine,UKR,2019,128.96898
Ukraine,UKR,2020,121.78443
Ukraine,UKR,2021,123.14044
Ukraine,UKR,2022,107.29504
Ukraine,UKR,2023,109.06072
Ukraine,UKR,2024,110.54012
United Arab Emirates,ARE,1965,0.85453314
United Arab Emirates,ARE,1966,0.9120412
United Arab Emirates,ARE,1967,0.98025596
United Arab Emirates,ARE,1968,1.094713
United Arab Emirates,ARE,1969,1.2164251
United Arab Emirates,ARE,1970,1.4155911
United Arab Emirates,ARE,1971,1.6705306
United Arab Emirates,ARE,1972,2.1951501
United Arab Emirates,ARE,1973,3.425611
United Arab Emirates,ARE,1974,4.745511
United Arab Emirates,ARE,1975,7.674208
United Arab Emirates,ARE,1976,11.275236
United Arab Emirates,ARE,1977,16.6765
United Arab Emirates,ARE,1978,18.40331
United Arab Emirates,ARE,1979,25.050383
United Arab Emirates,ARE,1980,60.186417
United Arab Emirates,ARE,1981,65.38087
United Arab Emirates,ARE,1982,72.39598
United Arab Emirates,ARE,1983,72.50278
United Arab Emirates,ARE,1984,82.79179
United Arab Emirates,ARE,1985,102.96353
United Arab Emirates,ARE,1986,124.55972
United Arab Emirates,ARE,1987,136.3821
United Arab Emirates,ARE,1988,163.62752
United Arab Emirates,ARE,1989,171.78244
United Arab Emirates,ARE,1990,180.0802
United Arab Emirates,ARE,1991,222.32744
United Arab Emirates,ARE,1992,223.88318
United Arab Emirates,ARE,1993,231.98035
United Arab Emirates,ARE,1994,243.25163
United Arab Emirates,ARE,1995,243.1685
United Arab Emirates,ARE,1996,234.97542
United Arab Emirates,ARE,1997,238.7064
United Arab Emirates,ARE,1998,237.81038
United Arab Emirates,ARE,1999,232.02397
United Arab Emirates,ARE,2000,229.3394
United Arab Emirates,ARE,2001,226.62102
United Arab Emirates,ARE,2002,235.30664
United Arab Emirates,ARE,2003,260.5353
United Arab Emirates,ARE,2004,281.55588
United Arab Emirates,ARE,2005,292.91925
United Arab Emirates,ARE,2006,315.25778
United Arab Emirates,ARE,2007,337.40207
United Arab Emirates,ARE,2008,354.68753
United Arab Emirates,ARE,2009,346.49158
United Arab Emirates,ARE,2010,372.0713
United Arab Emirates,ARE,2011,399.33887
United Arab Emirates,ARE,2012,418.64893
United Arab Emirates,ARE,2013,464.9305
United Arab Emirates,ARE,2014,472.73764
United Arab Emirates,ARE,2015,489.71716
United Arab Emirates,ARE,2016,531.9051
United Arab Emirates,ARE,2017,528.5774
United Arab Emirates,ARE,2018,526.05664
United Arab Emirates,ARE,2019,516.4725
United Arab Emirates,ARE,2020,465.21024
United Arab Emirates,ARE,2021,514.36237
United Arab Emirates,ARE,2022,590.3025
United Arab Emirates,ARE,2023,610.67566
United Arab Emirates,ARE,2024,636.5768
United Kingdom,GBR,1965,885.71954
United Kingdom,GBR,1966,948.91583
United Kingdom,GBR,1967,1019.7785
United Kingdom,GBR,1968,1079.4958
United Kingdom,GBR,1969,1160.3402
United Kingdom,GBR,1970,1228.7844
United Kingdom,GBR,1971,1235.2861
United Kingdom,GBR,1972,1309.8104
United Kingdom,GBR,1973,1344.5009
United Kingdom,GBR,1974,1248.8663
United Kingdom,GBR,1975,1092.2395
United Kingdom,GBR,1976,1085.8422
United Kingdom,GBR,1977,1094.9343
United Kingdom,GBR,1978,1123.2587
United Kingdom,GBR,1979,1133.3358
United Kingdom,GBR,1980,969.12396
United Kingdom,GBR,1981,897.2701
United Kingdom,GBR,1982,907.5991
United Kingdom,GBR,1983,872.7711
United Kingdom,GBR,1984,1072.8423
United Kingdom,GBR,1985,932.16473
United Kingdom,GBR,1986,934.29486
United Kingdom,GBR,1987,908.56946
United Kingdom,GBR,1988,966.5029
United Kingdom,GBR,1989,987.9981
United Kingdom,GBR,1990,1000.7211
United Kingdom,GBR,1991,996.0563
United Kingdom,GBR,1992,1007.1835
United Kingdom,GBR,1993,1012.2387
United Kingdom,GBR,1994,1001.6665
United Kingdom,GBR,1995,989.9536
United Kingdom,GBR,1996,1014.60156
United Kingdom,GBR,1997,985.44324
United Kingdom,GBR,1998,975.0302
United Kingdom,GBR,1999,962.24396
United Kingdom,GBR,2000,951.9543
United Kingdom,GBR,2001,947.54913
United Kingdom,GBR,2002,940.2433
United Kingdom,GBR,2003,947.68243
United Kingdom,GBR,2004,973.8138
United Kingdom,GBR,2005,1001.7658
United Kingdom,GBR,2006,991.9008
United Kingdom,GBR,2007,964.1758
United Kingdom,GBR,2008,944.1476
United Kingdom,GBR,2009,903.338
United Kingdom,GBR,2010,891.57886
United Kingdom,GBR,2011,868.94165
United Kingdom,GBR,2012,849.1105
United Kingdom,GBR,2013,840.3036
United Kingdom,GBR,2014,838.9754
United Kingdom,GBR,2015,849.98486
United Kingdom,GBR,2016,873.85614
United Kingdom,GBR,2017,884.00006
United Kingdom,GBR,2018,870.51447
United Kingdom,GBR,2019,846.47516
United Kingdom,GBR,2020,666.9992
United Kingdom,GBR,2021,681.0371
United Kingdom,GBR,2022,730.23615
United Kingdom,GBR,2023,741.4178
United Kingdom,GBR,2024,744.1602
United States of America,USA,1965,6414.477
United States of America,USA,1966,6731.245
United States of America,USA,1967,6988.794
United States of America,USA,1968,7457.961
United States of America,USA,1969,7831.838
United States of America,USA,1970,8176.1914
United States of America,USA,1971,8461.684
United States of America,USA,1972,9119.912
United States of America,USA,1973,9655.255
United States of America,USA,1974,9271.507
United States of America,USA,1975,9049.839
United States of America,USA,1976,9729.595
United States of America,USA,1977,10271.533
United States of America,USA,1978,10501.414
United States of America,USA,1979,10257.833
United States of America,USA,1980,9453.472
United States of America,USA,1981,8812.755
United States of America,USA,1982,8350.531
United States of America,USA,1983,8311.476
United States of America,USA,1984,8573.317
United States of America,USA,1985,8540.438
United States of America,USA,1986,8955.2295
United States of America,USA,1987,9141.365
United States of America,USA,1988,9520.579
United States of America,USA,1989,9516.244
United States of America,USA,1990,9309.47
United States of America,USA,1991,9111.919
United States of America,USA,1992,9301.152
United States of America,USA,1993,9382.407
United States of America,USA,1994,9623.489
United States of America,USA,1995,9600.031
United States of America,USA,1996,9951.113
United States of America,USA,1997,10083.609
United States of America,USA,1998,10251.976
United States of America,USA,1999,10537.0625
United States of America,USA,2000,10654.942
United States of America,USA,2001,10642.425
United States of America,USA,2002,10641.834
United States of America,USA,2003,10806.655
United States of America,USA,2004,11199.437
United States of America,USA,2005,11216.509
United States of America,USA,2006,11072.753
United States of America,USA,2007,11004.68
United States of America,USA,2008,10275.43
United States of America,USA,2009,9742.241
United States of America,USA,2010,9892.91
United States of America,USA,2011,9697.58
United States of America,USA,2012,9472.091
United States of America,USA,2013,9628.432
United States of America,USA,2014,9692.96
United States of America,USA,2015,9891.111
United States of America,USA,2016,9965.476
United States of America,USA,2017,10062.591
United States of America,USA,2018,10303.763
United States of America,USA,2019,10287.684
United States of America,USA,2020,9035.32
United States of America,USA,2021,9868.985
United States of America,USA,2022,9930.587
United States of America,USA,2023,9967.948
United States of America,USA,2024,9948.951
Uzbekistan,UZB,1985,121.316246
Uzbekistan,UZB,1986,123.91321
Uzbekistan,UZB,1987,125.95904
Uzbekistan,UZB,1988,130.77919
Uzbekistan,UZB,1989,132.4572
Uzbekistan,UZB,1990,130.16013
Uzbekistan,UZB,1991,123.54609
Uzbekistan,UZB,1992,98.575935
Uzbekistan,UZB,1993,87.02527
Uzbekistan,UZB,1994,75.798004
Uzbekistan,UZB,1995,77.462296
Uzbekistan,UZB,1996,75.81016
Uzbekistan,UZB,1997,81.941
Uzbekistan,UZB,1998,80.49694
Uzbekistan,UZB,1999,78.44137
Uzbekistan,UZB,2000,79.69032
Uzbekistan,UZB,2001,78.66739
Uzbekistan,UZB,2002,78.058655
Uzbekistan,UZB,2003,69.28875
Uzbekistan,UZB,2004,66.60954
Uzbekistan,UZB,2005,62.924286
Uzbekistan,UZB,2006,64.42179
Uzbekistan,UZB,2007,61.70446
Uzbekistan,UZB,2008,58.053787
Uzbekistan,UZB,2009,54.283447
Uzbekistan,UZB,2010,53.253044
Uzbekistan,UZB,2011,50.73226
Uzbekistan,UZB,2012,50.27479
Uzbekistan,UZB,2013,47.01049
Uzbekistan,UZB,2014,45.55126
Uzbekistan,UZB,2015,45.713093
Uzbekistan,UZB,2016,51.62207
Uzbekistan,UZB,2017,52.311237
Uzbekistan,UZB,2018,55.786903
Uzbekistan,UZB,2019,59.38364
Uzbekistan,UZB,2020,61.754055
Uzbekistan,UZB,2021,62.585205
Uzbekistan,UZB,2022,65.60801
Uzbekistan,UZB,2023,66.172714
Uzbekistan,UZB,2024,66.607376
Venezuela,VEN,1965,112.02376
Venezuela,VEN,1966,110.1053
Venezuela,VEN,1967,112.342155
Venezuela,VEN,1968,122.373314
Venezuela,VEN,1969,120.897606
Venezuela,VEN,1970,126.47978
Venezuela,VEN,1971,127.675095
Venezuela,VEN,1972,139.25276
Venezuela,VEN,1973,152.8878
Venezuela,VEN,1974,153.03568
Venezuela,VEN,1975,163.226
Venezuela,VEN,1976,162.08641
Venezuela,VEN,1977,181.66402
Venezuela,VEN,1978,190.12607
Venezuela,VEN,1979,203.9937
Venezuela,VEN,1980,246.92775
Venezuela,VEN,1981,261.63846
Venezuela,VEN,1982,258.5842
Venezuela,VEN,1983,252.51303
Venezuela,VEN,1984,236.95323
Venezuela,VEN,1985,242.40807
Venezuela,VEN,1986,252.81496
Venezuela,VEN,1987,240.25777
Venezuela,VEN,1988,248.76485
Venezuela,VEN,1989,242.61266
Venezuela,VEN,1990,244.9972
Venezuela,VEN,1991,232.8189
Venezuela,VEN,1992,277.84363
Venezuela,VEN,1993,250.98235
Venezuela,VEN,1994,280.13885
Venezuela,VEN,1995,269.93954
Venezuela,VEN,1996,219.43677
Venezuela,VEN,1997,237.40268
Venezuela,VEN,1998,221.13942
Venezuela,VEN,1999,247.98494
Venezuela,VEN,2000,274.5659
Venezuela,VEN,2001,310.38766
Venezuela,VEN,2002,326.44745
Venezuela,VEN,2003,277.97723
Venezuela,VEN,2004,299.73648
Venezuela,VEN,2005,323.6661
Venezuela,VEN,2006,349.98526
Venezuela,VEN,2007,366.5889
Venezuela,VEN,2008,406.01877
Venezuela,VEN,2009,426.13004
Venezuela,VEN,2010,429.24103
Venezuela,VEN,2011,444.8657
Venezuela,VEN,2012,482.2187
Venezuela,VEN,2013,489.14056
Venezuela,VEN,2014,452.41968
Venezuela,VEN,2015,395.10608
Venezuela,VEN,2016,347.05972
Venezuela,VEN,2017,298.7125
Venezuela,VEN,2018,237.62271
Venezuela,VEN,2019,234.65843
Venezuela,VEN,2020,135.11949
Venezuela,VEN,2021,145.3596
Venezuela,VEN,2022,174.954
Venezuela,VEN,2023,211.60698
Venezuela,VEN,2024,190.14568
Vietnam,VNM,1965,18.011541
Vietnam,VNM,1966,39.36429
Vietnam,VNM,1967,57.65242
Vietnam,VNM,1968,58.8141
Vietnam,VNM,1969,71.08363
Vietnam,VNM,1970,73.69463
Vietnam,VNM,1971,62.343384
Vietnam,VNM,1972,64.54946
Vietnam,VNM,1973,63.385326
Vietnam,VNM,1974,38.68622
Vietnam,VNM,1975,36.901665
Vietnam,VNM,1976,9.623759
Vietnam,VNM,1977,9.533664
Vietnam,VNM,1978,11.557438
Vietnam,VNM,1979,13.354331
Vietnam,VNM,1980,23.303205
Vietnam,VNM,1981,20.274591
Vietnam,VNM,1982,20.611074
Vietnam,VNM,1983,23.580103
Vietnam,VNM,1984,23.051208
Vietnam,VNM,1985,24.33014
Vietnam,VNM,1986,26.377874
Vietnam,VNM,1987,30.733547
Vietnam,VNM,1988,32.11995
Vietnam,VNM,1989,29.874668
Vietnam,VNM,1990,35.01246
Vietnam,VNM,1991,34.170475
Vietnam,VNM,1992,37.35379
Vietnam,VNM,1993,47.770557
Vietnam,VNM,1994,52.940754
Vietnam,VNM,1995,58.44378
Vietnam,VNM,1996,67.26731
Vietnam,VNM,1997,76.64519
Vietnam,VNM,1998,84.68616
Vietnam,VNM,1999,93.28242
Vietnam,VNM,2000,101.14568
Vietnam,VNM,2001,109.64855
Vietnam,VNM,2002,120.41934
Vietnam,VNM,2003,128.1303
Vietnam,VNM,2004,152.44135
Vietnam,VNM,2005,151.39885
Vietnam,VNM,2006,148.5098
Vietnam,VNM,2007,165.33597
Vietnam,VNM,2008,173.38486
Vietnam,VNM,2009,176.74895
Vietnam,VNM,2010,200.76204
Vietnam,VNM,2011,199.97871
Vietnam,VNM,2012,197.07022
Vietnam,VNM,2013,204.0846
Vietnam,VNM,2014,214.83351
Vietnam,VNM,2015,250.78255
Vietnam,VNM,2016,271.99347
Vietnam,VNM,2017,294.57553
Vietnam,VNM,2018,320.08734
Vietnam,VNM,2019,339.07135
Vietnam,VNM,2020,307.2974
Vietnam,VNM,2021,288.10876
Vietnam,VNM,2022,337.13995
Vietnam,VNM,2023,362.13962
Vietnam,VNM,2024,388.967
